id,age,gender,height,weight,gym_frequency,workout_intensity,protein_intake,sleep_hours,training_experience,initial_muscle_mass,final_muscle_mass,body_fat_percentage,supplement_use,workout_type,diet_type,hydration_level,stress_level,session_duration,recovery_rate
28236,46.0,F,163.8,51.5,,10.0,99.0,9.0,Intermediate,19.1,20.9,20.9,Pre-workout,Cardio,,,8.0,80.0,medium
28237,42.0,,179.5,91.2,7.0,10.0,177.0,,Intermediate,41.0,42.5,26.6,None,,,2.6,5.0,41.0,medium
28238,38.0,M,162.2,84.9,5.0,1.0,182.0,,Intermediate,25.9,27.6,16.3,Creatine,Mixed,,,1.0,82.0,medium
28239,29.0,F,164.1,73.5,1.0,1.0,158.0,6.0,Intermediate,26.8,,,Protein,Mixed,Vegan,1.7,7.0,74.0,fast
28240,18.0,F,158.6,65.8,5.0,9.0,121.0,7.0,,26.8,27.8,23.5,None,Cardio,Omnivore,1.7,1.0,46.0,slow
28241,18.0,F,171.8,56.9,7.0,8.0,110.0,9.0,Intermediate,17.7,19.9,21.9,None,Strength,Keto,2.7,1.0,39.0,medium
28242,62.0,M,164.4,70.5,,7.0,134.0,6.0,Intermediate,33.7,35.4,15.2,Creatine,,Keto,2.4,,85.0,fast
28243,63.0,M,185.1,104.7,1.0,2.0,226.0,6.0,Beginner,42.9,47.0,24.4,None,Strength,,1.7,7.0,,medium
28244,65.0,M,197.9,99.5,5.0,3.0,191.0,9.0,Intermediate,47.0,48.8,19.9,None,Cardio,Omnivore,,4.0,41.0,slow
28245,24.0,F,163.6,71.2,3.0,5.0,135.0,6.0,Intermediate,26.1,27.8,18.6,Protein,Mixed,,3.4,6.0,85.0,
28246,27.0,M,178.2,77.1,3.0,,148.0,,Experienced,,,14.6,Pre-workout,Cardio,Omnivore,1.9,10.0,,medium
28247,32.0,F,164.9,66.7,4.0,1.0,143.0,8.0,Beginner,21.5,,28.4,Protein,Cardio,Keto,3.3,3.0,78.0,fast
28248,57.0,M,176.6,79.0,5.0,10.0,148.0,9.0,,29.0,33.4,21.6,Creatine,Strength,Vegan,1.6,8.0,82.0,slow
28249,28.0,F,163.4,77.6,4.0,6.0,145.0,9.0,Experienced,33.8,35.3,22.2,Creatine,Mixed,Vegetarian,2.4,2.0,34.0,fast
28250,63.0,M,178.5,84.9,1.0,7.0,181.0,9.0,Experienced,42.0,42.9,18.8,,Strength,Vegan,,2.0,54.0,medium
28251,62.0,M,199.9,97.1,7.0,3.0,181.0,8.0,Beginner,,46.6,21.2,Protein,Cardio,Omnivore,1.6,3.0,35.0,medium
28252,40.0,F,153.5,44.0,4.0,,88.0,8.0,Beginner,15.6,19.5,17.4,Protein,,Omnivore,2.5,4.0,83.0,medium
28253,30.0,M,171.4,65.2,,2.0,130.0,9.0,Intermediate,19.7,22.0,10.2,,Strength,Vegetarian,2.9,8.0,33.0,fast
28254,44.0,F,156.3,60.5,7.0,2.0,,,Beginner,26.4,,15.9,None,Strength,Omnivore,2.8,,,medium
28255,58.0,F,,,,4.0,149.0,6.0,,32.6,34.8,23.3,None,Mixed,Vegan,3.2,4.0,32.0,slow
28256,34.0,F,150.1,66.4,3.0,9.0,137.0,9.0,Experienced,27.8,28.4,16.9,None,Cardio,,2.4,3.0,73.0,
28257,30.0,F,177.6,79.4,2.0,9.0,149.0,9.0,Intermediate,35.5,37.0,16.1,None,Strength,Omnivore,,8.0,47.0,medium
28258,29.0,F,165.9,72.0,1.0,3.0,146.0,6.0,Beginner,28.2,32.0,15.1,Protein,Mixed,,1.8,3.0,66.0,medium
28259,46.0,F,,79.6,6.0,,148.0,8.0,Experienced,28.2,,21.1,None,Mixed,Vegan,3.8,9.0,48.0,slow
28260,38.0,M,173.8,101.3,5.0,,212.0,7.0,Beginner,44.6,48.3,,None,Mixed,Vegetarian,3.0,2.0,52.0,medium
28261,37.0,M,166.0,67.6,4.0,,136.0,6.0,Beginner,26.1,30.5,21.5,None,Cardio,Omnivore,2.5,10.0,31.0,medium
28262,37.0,M,167.7,81.7,,1.0,160.0,8.0,Beginner,37.9,42.1,21.9,None,Strength,Vegetarian,4.0,9.0,,slow
28263,,M,178.8,,2.0,6.0,240.0,,Intermediate,47.5,49.1,15.1,None,Mixed,Keto,2.2,6.0,43.0,
28264,25.0,M,,52.5,1.0,2.0,115.0,6.0,Beginner,18.5,23.0,18.9,Creatine,Cardio,Omnivore,,10.0,82.0,medium
28265,41.0,M,191.3,88.1,3.0,,160.0,9.0,Intermediate,,33.5,,None,Mixed,Vegetarian,3.8,6.0,56.0,fast
28266,28.0,F,173.7,81.8,4.0,,157.0,9.0,Intermediate,,31.7,23.4,Creatine,Mixed,Vegetarian,,9.0,76.0,medium
28267,56.0,F,171.1,69.2,4.0,4.0,131.0,6.0,Experienced,23.3,24.7,,Protein,Cardio,Omnivore,2.3,9.0,84.0,fast
28268,50.0,F,,,1.0,3.0,137.0,9.0,Beginner,24.0,28.1,21.0,,Cardio,Vegan,3.8,8.0,38.0,medium
28269,59.0,M,182.0,,2.0,6.0,177.0,8.0,,31.0,33.5,,None,Mixed,Omnivore,3.3,,90.0,medium
28270,,F,164.4,65.4,1.0,5.0,119.0,9.0,,27.3,,15.6,Creatine,Strength,Omnivore,1.6,5.0,48.0,slow
28271,21.0,F,165.9,64.5,4.0,7.0,121.0,8.0,Beginner,28.0,31.6,,None,Strength,Omnivore,,,48.0,slow
28272,18.0,,155.5,53.4,3.0,5.0,112.0,9.0,Experienced,23.2,,15.1,Protein,Mixed,Omnivore,2.3,1.0,30.0,medium
28273,49.0,F,165.4,51.0,4.0,7.0,102.0,7.0,,17.6,18.3,23.3,Creatine,Cardio,Omnivore,1.9,8.0,56.0,medium
28274,28.0,M,181.7,95.9,2.0,1.0,210.0,8.0,Experienced,33.6,35.1,,None,Strength,Omnivore,2.4,10.0,55.0,medium
28275,47.0,F,172.9,72.4,5.0,3.0,154.0,7.0,Experienced,31.6,32.8,,None,Cardio,Vegan,3.0,6.0,76.0,medium
28276,54.0,,160.4,64.4,7.0,4.0,,9.0,,26.3,30.6,16.4,Pre-workout,Cardio,Vegan,4.0,7.0,68.0,medium
28277,36.0,F,152.8,42.1,5.0,9.0,82.0,6.0,Beginner,18.2,22.0,25.2,Creatine,Strength,Omnivore,3.4,9.0,82.0,
28278,,M,183.9,71.8,1.0,4.0,153.0,6.0,Intermediate,22.5,,15.6,Creatine,Strength,Keto,2.6,6.0,36.0,medium
28279,51.0,M,191.5,,,1.0,173.0,9.0,Beginner,31.0,35.2,15.3,Protein,Mixed,,3.0,5.0,87.0,
28280,24.0,F,179.1,75.0,2.0,4.0,145.0,7.0,Beginner,26.5,,20.8,Creatine,Mixed,Omnivore,,3.0,68.0,
28281,,F,152.7,64.6,2.0,10.0,132.0,7.0,Intermediate,,23.4,27.5,None,Cardio,Omnivore,,8.0,42.0,fast
28282,37.0,M,189.9,,5.0,9.0,,,Beginner,,44.2,21.3,None,Strength,,3.9,1.0,81.0,fast
28283,29.0,,183.8,108.5,5.0,,233.0,7.0,Experienced,,38.2,16.3,Creatine,Mixed,Omnivore,,3.0,35.0,
28284,49.0,F,150.5,,1.0,7.0,85.0,6.0,Beginner,14.2,18.2,17.0,None,,Vegan,1.6,2.0,78.0,fast
28285,19.0,M,188.7,111.2,7.0,8.0,212.0,9.0,,53.6,57.4,14.2,Protein,Mixed,Vegetarian,2.1,1.0,66.0,medium
28286,39.0,M,161.0,85.8,6.0,8.0,179.0,,Intermediate,38.8,40.3,20.0,Creatine,Cardio,Vegan,4.0,8.0,31.0,
28287,58.0,M,191.4,118.1,,5.0,243.0,6.0,Beginner,38.2,42.2,16.8,None,Mixed,Omnivore,3.6,6.0,48.0,fast
28288,,F,171.6,79.1,2.0,9.0,153.0,,Intermediate,27.4,28.9,21.8,,Mixed,,3.2,1.0,42.0,
28289,57.0,,187.5,72.3,1.0,4.0,155.0,9.0,Beginner,27.2,30.7,15.1,None,,Omnivore,3.5,10.0,78.0,medium
28290,41.0,M,164.8,67.8,3.0,7.0,142.0,7.0,Beginner,23.0,27.1,,Creatine,Mixed,Vegetarian,,2.0,64.0,medium
28291,48.0,F,177.6,64.2,4.0,,131.0,9.0,Intermediate,,26.4,19.1,None,Strength,,2.3,10.0,41.0,
28292,21.0,F,177.0,142.4,3.0,4.0,141.0,7.0,Intermediate,32.1,34.4,47.7,None,Strength,Omnivore,1.6,4.0,250.0,medium
28293,41.0,,177.0,69.7,1.0,7.0,134.0,,,25.8,27.4,15.4,Creatine,Mixed,Omnivore,2.9,10.0,59.0,medium
28294,60.0,,174.4,89.0,3.0,,183.0,9.0,Experienced,28.0,29.5,13.5,None,Strength,Vegan,2.5,9.0,76.0,slow
28295,34.0,,179.7,92.0,1.0,,201.0,6.0,Experienced,45.8,46.7,21.2,Creatine,,Vegetarian,1.7,7.0,30.0,medium
28296,57.0,F,153.4,54.5,5.0,8.0,117.0,,Intermediate,,21.4,21.2,None,Cardio,Vegetarian,3.5,2.0,42.0,
28297,36.0,F,151.5,62.5,4.0,8.0,118.0,7.0,Experienced,19.1,19.8,28.5,None,Strength,Vegan,3.8,1.0,41.0,medium
28298,57.0,F,151.8,41.9,6.0,3.0,88.0,7.0,Beginner,17.1,,,Protein,Mixed,Vegan,,9.0,51.0,fast
28299,55.0,,167.1,,6.0,6.0,172.0,8.0,Beginner,27.2,31.6,,None,Mixed,Vegan,,9.0,68.0,fast
28300,,F,159.6,45.9,4.0,1.0,84.0,8.0,Intermediate,19.3,20.9,17.8,Pre-workout,Mixed,Omnivore,1.7,10.0,30.0,
28301,64.0,M,183.2,89.9,2.0,,186.0,9.0,Beginner,27.5,,13.7,None,Strength,Vegan,3.7,1.0,81.0,slow
28302,,M,183.7,112.1,1.0,10.0,206.0,8.0,Intermediate,35.4,37.4,,None,Strength,Omnivore,1.7,1.0,50.0,medium
28303,23.0,F,177.2,72.3,6.0,1.0,130.0,7.0,Experienced,23.2,23.9,29.8,Protein,Cardio,Vegetarian,2.8,9.0,70.0,medium
28304,53.0,M,195.3,119.5,1.0,1.0,262.0,6.0,Beginner,,46.5,11.5,Protein,Strength,Omnivore,2.5,8.0,54.0,slow
28305,30.0,F,171.6,67.2,,8.0,127.0,7.0,Intermediate,,23.6,27.6,Creatine,,Vegetarian,2.3,4.0,88.0,fast
28306,64.0,M,192.7,121.7,5.0,5.0,258.0,9.0,Experienced,45.9,,23.7,Creatine,Cardio,,3.9,6.0,78.0,slow
28307,26.0,M,160.1,89.7,5.0,4.0,181.0,8.0,Intermediate,42.2,44.6,16.9,None,Strength,Omnivore,,7.0,,slow
28308,52.0,F,150.5,65.2,1.0,8.0,134.0,6.0,Experienced,21.4,22.9,25.8,Creatine,Cardio,Omnivore,,2.0,37.0,medium
28309,51.0,,163.8,50.1,7.0,3.0,93.0,8.0,Beginner,17.4,21.7,30.0,None,Cardio,Omnivore,3.3,10.0,86.0,fast
28310,33.0,F,169.6,56.9,7.0,6.0,,,Beginner,20.7,24.4,25.5,None,Mixed,Omnivore,2.8,7.0,60.0,medium
28311,35.0,F,173.8,74.0,5.0,7.0,143.0,7.0,Beginner,29.9,34.0,15.5,Creatine,Cardio,Omnivore,1.7,1.0,45.0,fast
28312,35.0,M,177.9,,4.0,2.0,222.0,9.0,Beginner,48.0,51.9,13.4,,Strength,Keto,1.5,10.0,30.0,medium
28313,55.0,M,197.6,101.9,4.0,,200.0,9.0,Beginner,40.2,44.5,23.8,Protein,Strength,Omnivore,,6.0,,medium
28314,60.0,F,174.4,64.9,1.0,1.0,121.0,9.0,Intermediate,25.9,28.2,25.1,Creatine,Strength,Keto,,5.0,38.0,fast
28315,49.0,M,164.1,92.8,6.0,7.0,172.0,9.0,Intermediate,31.6,33.3,13.8,Protein,Strength,Omnivore,2.7,8.0,74.0,slow
28316,24.0,F,163.2,70.6,,,138.0,9.0,Experienced,28.1,,23.9,Protein,Cardio,Omnivore,3.1,1.0,,fast
28317,40.0,F,179.8,88.1,7.0,9.0,159.0,6.0,Beginner,32.3,35.8,28.6,,Strength,Vegetarian,2.3,,32.0,medium
28318,40.0,F,162.3,50.9,4.0,10.0,111.0,9.0,Intermediate,21.7,23.6,27.2,Creatine,Cardio,Omnivore,1.7,5.0,41.0,medium
28319,63.0,F,161.6,55.2,4.0,,106.0,8.0,Beginner,,20.4,,Protein,Cardio,Vegan,,2.0,36.0,medium
28320,35.0,F,158.8,60.6,,8.0,125.0,,Intermediate,26.1,28.6,18.5,None,Mixed,,2.4,6.0,76.0,
28321,24.0,M,,100.0,4.0,7.0,,6.0,Intermediate,30.3,32.3,15.9,,Cardio,Vegetarian,3.3,9.0,65.0,medium
28322,59.0,M,189.2,90.2,4.0,5.0,189.0,8.0,,38.4,40.1,10.1,Creatine,Strength,Keto,2.0,4.0,68.0,fast
28323,57.0,M,161.9,60.5,7.0,3.0,129.0,8.0,Beginner,26.9,31.1,20.2,Protein,Strength,Omnivore,,3.0,62.0,slow
28324,41.0,F,175.1,71.3,1.0,3.0,153.0,8.0,Intermediate,26.1,28.5,26.7,None,Cardio,Keto,3.6,7.0,,medium
28325,31.0,F,,72.8,7.0,2.0,151.0,8.0,Intermediate,26.2,28.4,17.4,None,Strength,Vegan,2.4,1.0,55.0,fast
28326,22.0,M,,121.0,4.0,6.0,237.0,6.0,,36.5,37.5,20.9,None,Mixed,Vegan,2.3,8.0,75.0,medium
28327,63.0,M,196.6,,,9.0,262.0,8.0,Intermediate,42.3,44.5,20.1,Protein,,Omnivore,2.2,10.0,57.0,medium
28328,,F,152.8,46.8,2.0,10.0,,8.0,Intermediate,20.8,,15.9,None,Strength,Vegan,3.0,6.0,53.0,slow
28329,39.0,M,178.0,76.7,,8.0,167.0,,Beginner,29.9,34.2,19.0,Pre-workout,Mixed,Vegetarian,2.7,,61.0,fast
28330,27.0,F,152.1,63.5,5.0,1.0,122.0,7.0,Experienced,20.8,,19.6,None,Cardio,Omnivore,2.9,3.0,,fast
28331,43.0,F,175.1,64.2,1.0,8.0,122.0,,Beginner,28.4,32.5,19.6,Pre-workout,Mixed,Omnivore,,2.0,90.0,medium
28332,,,178.6,67.5,7.0,2.0,136.0,9.0,Beginner,22.2,26.0,24.3,Creatine,Cardio,Vegetarian,3.2,10.0,84.0,fast
28333,55.0,M,171.9,,,,164.0,,Intermediate,36.9,39.3,17.2,Creatine,Mixed,Vegetarian,3.0,6.0,45.0,medium
28334,58.0,,166.1,66.6,3.0,10.0,143.0,,,22.6,24.4,29.2,Protein,Mixed,Vegan,,2.0,34.0,
28335,,F,158.9,66.8,5.0,8.0,147.0,8.0,Experienced,24.0,25.0,15.5,Creatine,Strength,,,1.0,62.0,fast
28336,18.0,M,175.2,64.7,2.0,5.0,,9.0,Intermediate,25.1,,11.3,Pre-workout,Strength,Omnivore,3.6,8.0,48.0,slow
28337,31.0,F,164.3,64.9,5.0,,,7.0,Intermediate,21.8,23.4,30.0,Creatine,Strength,Omnivore,2.0,10.0,76.0,medium
28338,53.0,,173.7,,1.0,2.0,150.0,9.0,Beginner,24.0,28.1,27.3,None,Mixed,Vegetarian,2.6,5.0,76.0,medium
28339,48.0,M,165.9,74.6,4.0,1.0,147.0,9.0,,,34.2,16.4,Protein,Strength,,3.5,9.0,78.0,medium
28340,45.0,M,166.3,60.6,6.0,8.0,129.0,9.0,Intermediate,24.1,,14.3,None,Cardio,Vegan,1.9,7.0,54.0,slow
28341,51.0,F,156.1,47.8,6.0,1.0,,,Intermediate,20.1,,29.2,None,Strength,Omnivore,3.5,7.0,,
28342,52.0,M,162.1,75.7,7.0,1.0,158.0,7.0,Beginner,35.3,38.9,16.8,None,Cardio,,2.9,8.0,85.0,slow
28343,56.0,M,185.7,,7.0,6.0,166.0,7.0,Beginner,27.4,,11.7,None,Mixed,Vegan,3.4,4.0,71.0,medium
28344,,F,155.7,52.5,4.0,6.0,98.0,9.0,Beginner,,20.3,15.3,None,Cardio,Omnivore,3.8,5.0,73.0,slow
28345,63.0,F,163.1,62.0,2.0,6.0,135.0,6.0,Beginner,27.6,31.5,19.9,Protein,Cardio,Omnivore,3.3,10.0,43.0,slow
28346,61.0,F,170.6,73.1,5.0,,149.0,6.0,Beginner,32.1,35.7,23.0,Pre-workout,,,,7.0,31.0,fast
28347,36.0,F,163.5,56.6,2.0,8.0,112.0,7.0,Beginner,19.7,23.5,17.5,Creatine,Cardio,,1.9,4.0,83.0,medium
28348,,F,177.2,71.8,6.0,,142.0,6.0,Beginner,27.0,30.9,27.4,None,Cardio,Omnivore,2.7,4.0,,fast
28349,32.0,F,173.1,121.2,1.0,,147.0,6.0,Beginner,27.5,31.4,45.3,Pre-workout,Mixed,Omnivore,3.7,6.0,249.0,fast
28350,,M,170.9,,5.0,9.0,122.0,8.0,Experienced,30.0,30.9,14.7,Creatine,Mixed,Omnivore,2.6,8.0,,fast
28351,42.0,F,153.9,65.5,4.0,,122.0,,Beginner,22.6,27.0,27.7,None,Strength,Vegan,3.2,5.0,,medium
28352,43.0,M,195.8,119.4,,7.0,243.0,6.0,Beginner,,42.9,15.0,None,Strength,Vegan,4.0,,73.0,medium
28353,52.0,M,,98.3,5.0,,181.0,9.0,Experienced,38.1,38.7,,Creatine,Cardio,Omnivore,1.8,6.0,49.0,fast
28354,32.0,F,,51.6,7.0,9.0,108.0,8.0,,19.5,23.4,21.1,,Mixed,Omnivore,2.3,9.0,60.0,fast
28355,21.0,M,192.4,,,6.0,185.0,7.0,,31.7,35.5,16.4,Protein,Strength,Keto,3.3,3.0,44.0,medium
28356,32.0,F,150.3,49.6,3.0,4.0,97.0,9.0,Beginner,,25.4,24.8,Creatine,Strength,Omnivore,1.8,9.0,,fast
28357,59.0,,178.0,79.9,1.0,5.0,169.0,8.0,Intermediate,29.5,31.2,20.1,Protein,Mixed,Omnivore,1.6,1.0,48.0,medium
28358,55.0,M,188.6,74.7,7.0,,147.0,,Intermediate,24.5,,18.5,Creatine,Strength,Keto,,3.0,78.0,medium
28359,62.0,M,193.9,128.5,7.0,2.0,271.0,8.0,Experienced,,44.6,16.7,,Mixed,Vegan,3.8,10.0,83.0,fast
28360,56.0,M,195.4,130.2,7.0,6.0,271.0,9.0,Beginner,60.9,64.5,17.4,Protein,Mixed,Vegan,3.5,4.0,,slow
28361,,M,178.6,83.3,,5.0,172.0,7.0,Intermediate,25.5,27.9,,None,Mixed,Omnivore,1.6,9.0,,medium
28362,39.0,M,193.9,123.4,6.0,2.0,243.0,8.0,,40.7,42.2,13.0,,Mixed,Omnivore,4.0,,72.0,
28363,28.0,F,,50.1,5.0,5.0,109.0,6.0,Beginner,20.3,,28.4,Creatine,Mixed,Omnivore,2.2,10.0,52.0,medium
28364,63.0,M,172.2,84.2,1.0,,164.0,6.0,Beginner,27.9,32.3,21.1,,Strength,Omnivore,3.1,9.0,77.0,medium
28365,55.0,F,150.3,60.8,4.0,,119.0,9.0,Beginner,23.1,26.9,16.1,Creatine,Cardio,Omnivore,3.9,7.0,50.0,fast
28366,,F,155.0,58.3,3.0,1.0,121.0,9.0,Beginner,19.9,23.8,22.7,Protein,Strength,Vegan,3.5,5.0,37.0,fast
28367,43.0,M,189.0,80.2,2.0,7.0,168.0,7.0,Intermediate,,29.5,17.3,Protein,Strength,Omnivore,4.0,7.0,90.0,slow
28368,44.0,M,160.2,,7.0,9.0,127.0,6.0,Beginner,20.5,24.6,21.2,,Strength,Vegetarian,3.6,3.0,32.0,
28369,,M,180.9,,4.0,4.0,218.0,7.0,Experienced,37.8,39.2,16.0,None,Strength,Keto,2.2,2.0,87.0,medium
28370,24.0,F,162.4,72.2,6.0,3.0,154.0,6.0,Experienced,25.6,26.1,28.1,None,Cardio,,2.4,4.0,32.0,fast
28371,25.0,M,164.9,68.2,2.0,10.0,124.0,8.0,Experienced,25.6,26.3,,,Cardio,Vegan,1.8,7.0,69.0,medium
28372,63.0,F,170.6,71.3,1.0,,142.0,8.0,Intermediate,29.8,32.2,,None,,Vegetarian,2.1,5.0,48.0,medium
28373,40.0,M,187.7,81.4,6.0,,168.0,9.0,Intermediate,37.9,,17.3,Protein,Mixed,Vegan,1.7,6.0,50.0,medium
28374,43.0,M,189.1,85.0,4.0,9.0,162.0,7.0,Beginner,31.6,36.0,15.5,,Strength,,3.2,9.0,,medium
28375,61.0,F,173.0,59.1,,7.0,122.0,7.0,Experienced,22.4,23.7,,Protein,,Keto,3.1,8.0,47.0,slow
28376,44.0,M,,79.2,1.0,1.0,148.0,9.0,Intermediate,24.2,26.6,21.9,None,Mixed,Omnivore,1.9,1.0,84.0,medium
28377,,F,179.8,86.1,1.0,7.0,155.0,7.0,Intermediate,32.2,34.4,18.0,None,Cardio,,2.7,5.0,47.0,medium
28378,63.0,M,162.9,88.1,5.0,4.0,179.0,6.0,Intermediate,43.5,45.8,18.6,Protein,Mixed,Omnivore,3.1,7.0,43.0,fast
28379,55.0,M,185.9,97.4,5.0,2.0,178.0,8.0,,46.5,,14.1,None,Mixed,Omnivore,1.5,5.0,45.0,slow
28380,64.0,M,198.8,117.7,4.0,6.0,233.0,7.0,Intermediate,37.0,38.6,20.4,None,Mixed,Vegan,2.3,,,medium
28381,30.0,M,169.0,68.6,2.0,10.0,135.0,9.0,Beginner,26.2,30.2,14.5,Creatine,Cardio,Omnivore,2.0,3.0,75.0,slow
28382,,M,,67.4,6.0,6.0,147.0,,Beginner,28.2,31.9,15.6,,Mixed,Omnivore,3.5,3.0,,medium
28383,28.0,F,167.3,,2.0,8.0,118.0,9.0,Experienced,22.8,23.9,18.3,None,Strength,,,3.0,65.0,medium
28384,27.0,F,173.4,74.3,2.0,5.0,149.0,8.0,Intermediate,29.3,31.1,27.2,Pre-workout,Mixed,Vegan,2.2,4.0,83.0,medium
28385,50.0,F,159.9,74.7,3.0,5.0,100.0,7.0,Intermediate,16.1,18.5,42.7,None,Mixed,Omnivore,3.8,9.0,233.0,fast
28386,56.0,F,175.1,58.6,6.0,6.0,108.0,8.0,Intermediate,24.8,27.1,16.9,Creatine,Mixed,Omnivore,1.5,7.0,68.0,medium
28387,20.0,F,,63.2,,9.0,130.0,,Beginner,20.2,24.6,28.5,Creatine,Cardio,Vegetarian,1.6,1.0,50.0,medium
28388,58.0,M,195.0,87.4,3.0,10.0,191.0,8.0,Intermediate,34.6,37.1,14.5,None,Cardio,Omnivore,2.0,5.0,67.0,medium
28389,46.0,M,170.1,77.5,,10.0,140.0,6.0,Experienced,38.5,39.3,16.9,None,Strength,Vegan,3.6,4.0,53.0,medium
28390,54.0,M,184.7,116.2,7.0,,231.0,7.0,Experienced,,56.3,12.0,,Cardio,Omnivore,4.0,8.0,35.0,slow
28391,62.0,M,174.3,100.1,3.0,,214.0,6.0,Beginner,47.6,51.9,13.3,None,Strength,Vegetarian,4.0,4.0,33.0,slow
28392,33.0,M,172.9,62.6,7.0,,117.0,6.0,Intermediate,18.8,20.7,23.9,,Cardio,Keto,2.1,5.0,,slow
28393,,,160.6,48.2,2.0,,99.0,9.0,Beginner,20.2,24.5,,,Cardio,Omnivore,3.5,3.0,89.0,
28394,61.0,F,,53.8,1.0,9.0,109.0,6.0,Intermediate,16.8,18.5,21.2,None,Strength,Vegetarian,3.8,2.0,67.0,
28395,60.0,F,175.4,59.7,6.0,6.0,124.0,6.0,Beginner,26.7,30.2,22.5,None,Strength,Omnivore,4.0,4.0,84.0,medium
28396,,F,172.8,62.8,,2.0,131.0,8.0,Intermediate,27.5,,25.0,Creatine,,,,1.0,,slow
28397,32.0,F,163.5,60.1,5.0,1.0,123.0,9.0,Intermediate,25.8,27.6,19.3,None,Mixed,Omnivore,1.6,8.0,,medium
28398,55.0,M,171.3,62.3,6.0,8.0,131.0,8.0,Experienced,26.3,27.3,17.4,Creatine,Cardio,Omnivore,1.8,2.0,,medium
28399,,M,194.2,174.1,2.0,4.0,192.0,6.0,Intermediate,32.4,34.2,44.8,Creatine,Cardio,Keto,1.9,,,medium
28400,35.0,M,194.8,106.1,5.0,8.0,228.0,,Experienced,38.4,39.6,18.0,None,Strength,Vegetarian,,6.0,81.0,
28401,36.0,M,178.1,94.9,2.0,7.0,205.0,9.0,Beginner,,,19.6,None,Strength,Vegetarian,3.2,9.0,78.0,slow
28402,19.0,F,170.9,66.8,1.0,5.0,126.0,8.0,Beginner,28.0,31.6,23.8,None,Strength,Omnivore,2.0,5.0,79.0,fast
28403,20.0,F,161.1,55.9,2.0,,123.0,9.0,Experienced,17.8,18.9,24.4,None,Cardio,Vegetarian,3.4,2.0,58.0,medium
28404,63.0,M,166.0,81.7,7.0,4.0,173.0,9.0,Experienced,36.6,37.9,,Pre-workout,Strength,,3.5,,,fast
28405,42.0,M,172.9,100.6,5.0,7.0,185.0,6.0,Intermediate,,47.6,21.8,Protein,Mixed,Vegetarian,2.3,2.0,,slow
28406,53.0,M,187.3,91.0,2.0,8.0,178.0,,Intermediate,34.9,36.4,24.0,None,,Omnivore,3.4,7.0,,fast
28407,45.0,M,190.8,88.8,3.0,8.0,160.0,6.0,Beginner,37.3,40.9,25.0,None,Strength,Omnivore,1.7,4.0,80.0,fast
28408,55.0,M,194.1,,,7.0,230.0,8.0,Beginner,46.6,,21.9,Protein,Strength,Omnivore,1.6,1.0,71.0,medium
28409,45.0,M,160.7,85.6,4.0,1.0,178.0,6.0,Intermediate,,42.3,10.7,Pre-workout,Strength,,3.8,,42.0,medium
28410,49.0,F,164.6,80.0,2.0,1.0,156.0,8.0,,26.6,28.8,27.7,None,Mixed,,,5.0,,fast
28411,58.0,,158.2,51.7,2.0,1.0,96.0,6.0,Beginner,,20.1,18.1,Protein,Cardio,Vegan,2.8,,87.0,medium
28412,53.0,F,170.5,62.9,,3.0,137.0,8.0,Intermediate,19.7,21.9,20.9,None,Mixed,Omnivore,3.1,1.0,,medium
28413,56.0,F,157.4,71.5,4.0,3.0,133.0,7.0,Beginner,22.6,26.5,19.1,None,Strength,Vegan,2.2,3.0,35.0,medium
28414,53.0,M,182.7,80.3,,1.0,176.0,9.0,Intermediate,35.6,37.5,22.9,Protein,Mixed,,3.5,8.0,32.0,
28415,60.0,M,188.5,89.5,3.0,5.0,185.0,6.0,Intermediate,43.6,45.3,13.2,None,Mixed,Omnivore,2.5,8.0,39.0,medium
28416,40.0,M,,107.7,,,200.0,8.0,Intermediate,43.4,,10.0,,Cardio,Omnivore,3.4,9.0,39.0,medium
28417,19.0,M,170.8,83.2,2.0,2.0,178.0,9.0,Beginner,,37.3,21.4,None,Strength,Omnivore,2.0,1.0,89.0,
28418,,F,152.6,66.4,4.0,7.0,,9.0,Beginner,24.4,28.9,23.8,,Mixed,Omnivore,3.1,2.0,45.0,medium
28419,,M,,83.0,5.0,3.0,154.0,6.0,Beginner,29.7,34.2,22.3,Protein,Cardio,Vegan,3.2,8.0,43.0,medium
28420,25.0,M,,92.5,4.0,10.0,188.0,8.0,Experienced,38.3,39.8,17.5,Protein,Mixed,Omnivore,2.2,2.0,81.0,fast
28421,32.0,F,151.2,43.2,3.0,2.0,93.0,8.0,Beginner,14.3,18.5,22.1,Protein,,Omnivore,,6.0,87.0,medium
28422,62.0,M,166.4,,3.0,6.0,202.0,6.0,Intermediate,33.4,34.9,20.0,None,Cardio,Omnivore,,5.0,79.0,slow
28423,,,179.9,74.7,1.0,10.0,141.0,8.0,Beginner,,35.2,23.1,None,,Keto,2.2,6.0,56.0,
28424,,M,175.3,87.9,4.0,5.0,162.0,8.0,Intermediate,35.9,38.3,17.1,Pre-workout,Strength,Omnivore,3.7,2.0,41.0,
28425,39.0,F,164.9,65.3,,,133.0,,Experienced,23.8,25.2,19.9,None,Mixed,Omnivore,,10.0,37.0,medium
28426,51.0,F,150.3,60.7,3.0,,121.0,6.0,Beginner,20.1,24.0,16.2,None,Strength,Omnivore,3.6,3.0,34.0,fast
