id,age,gender,height,weight,gym_frequency,workout_intensity,protein_intake,sleep_hours,training_experience,initial_muscle_mass,final_muscle_mass,body_fat_percentage,supplement_use,workout_type,diet_type,hydration_level,stress_level,session_duration,recovery_rate
20667,65.0,M,174.2,104.7,3.0,10.0,198.0,8.0,Intermediate,49.4,51.6,11.3,Protein,Cardio,Vegan,1.6,5.0,71.0,fast
20668,20.0,F,154.2,46.5,2.0,6.0,97.0,8.0,Intermediate,20.1,22.0,22.3,Protein,Mixed,Vegan,3.8,1.0,47.0,medium
20669,19.0,F,168.9,79.4,1.0,9.0,146.0,8.0,Intermediate,33.3,35.3,22.1,Protein,Strength,Omnivore,2.2,2.0,76.0,slow
20670,33.0,F,172.5,66.4,7.0,8.0,142.0,9.0,Experienced,29.2,30.0,29.6,NoUse,Strength,Keto,3.2,8.0,37.0,medium
20671,36.0,F,177.7,61.2,3.0,10.0,111.0,9.0,Experienced,21.6,22.3,21.2,NoUse,Mixed,Omnivore,3.8,9.0,52.0,fast
20672,47.0,M,160.1,68.9,4.0,9.0,138.0,9.0,Beginner,34.1,38.4,21.1,Protein,Mixed,Omnivore,3.9,6.0,52.0,fast
20673,58.0,M,162.7,72.3,3.0,1.0,141.0,8.0,Beginner,27.3,31.8,11.5,NoUse,Strength,Omnivore,1.7,8.0,35.0,slow
20674,33.0,F,177.0,56.7,2.0,7.0,105.0,9.0,Intermediate,21.3,23.7,18.1,Creatine,Mixed,Omnivore,1.7,6.0,79.0,fast
20675,48.0,F,168.9,67.6,2.0,1.0,139.0,8.0,Intermediate,24.4,26.6,28.1,Creatine,Cardio,Vegan,2.4,10.0,61.0,medium
20676,45.0,F,178.7,82.3,4.0,2.0,180.0,7.0,Intermediate,33.5,35.5,23.4,Creatine,Strength,Omnivore,3.8,9.0,74.0,fast
20677,21.0,M,177.2,98.8,6.0,2.0,201.0,7.0,Beginner,35.5,39.9,15.9,NoUse,Cardio,Omnivore,2.7,7.0,30.0,medium
20678,27.0,M,176.7,67.1,4.0,3.0,126.0,7.0,Experienced,28.7,29.8,12.5,NoUse,Strength,Omnivore,2.9,5.0,32.0,fast
20679,62.0,F,160.3,73.3,7.0,3.0,135.0,7.0,Beginner,32.6,36.9,29.8,Pre-workout,Mixed,Omnivore,3.0,9.0,74.0,slow
20680,35.0,F,154.3,47.6,5.0,4.0,101.0,9.0,Intermediate,15.1,16.8,29.2,Protein,Strength,Omnivore,1.5,10.0,44.0,medium
20681,64.0,M,175.1,91.6,5.0,6.0,196.0,7.0,Beginner,33.7,37.5,21.7,Protein,Mixed,Vegan,2.5,1.0,88.0,medium
20682,49.0,F,150.4,55.7,1.0,4.0,114.0,8.0,Beginner,24.1,28.6,27.9,Creatine,Mixed,Omnivore,3.1,5.0,54.0,medium
20683,47.0,M,180.4,108.0,7.0,7.0,195.0,9.0,Experienced,50.6,52.0,11.7,Creatine,Mixed,Vegetarian,1.9,10.0,58.0,medium
20684,53.0,F,175.4,56.8,6.0,,104.0,7.0,Intermediate,,21.0,21.0,Pre-workout,Mixed,Vegan,2.8,,40.0,medium
20685,26.0,M,172.8,68.3,6.0,10.0,142.0,6.0,Intermediate,28.5,30.1,21.1,NoUse,Strength,Omnivore,3.9,1.0,54.0,medium
20686,,,,,,,,,,,,,Protein,,,,,,
20687,46.0,M,199.0,98.7,6.0,2.0,189.0,6.0,Intermediate,46.5,48.4,18.7,Protein,Cardio,Omnivore,2.7,5.0,56.0,medium
20688,33.0,M,165.2,68.5,5.0,1.0,134.0,7.0,Beginner,28.7,32.6,11.1,NoUse,Cardio,Omnivore,2.5,2.0,35.0,fast
20689,45.0,F,165.9,52.5,6.0,7.0,111.0,6.0,Beginner,21.3,25.7,22.1,NoUse,Cardio,Keto,2.0,1.0,76.0,medium
20690,38.0,M,192.4,102.6,4.0,7.0,217.0,9.0,Experienced,37.6,38.6,19.0,NoUse,Strength,Vegan,2.8,2.0,61.0,fast
20691,64.0,F,157.6,48.2,3.0,2.0,92.0,9.0,Beginner,17.5,21.0,18.9,NoUse,Cardio,Vegan,3.1,1.0,33.0,slow
20692,19.0,M,193.7,79.2,5.0,8.0,167.0,7.0,Beginner,34.5,38.5,11.6,NoUse,Mixed,Omnivore,2.6,9.0,50.0,slow
20693,63.0,F,166.7,51.1,4.0,5.0,98.0,8.0,Intermediate,19.8,22.2,22.2,Creatine,Cardio,Omnivore,2.2,5.0,43.0,medium
20694,52.0,F,160.0,74.6,4.0,1.0,140.0,7.0,Experienced,26.5,27.4,25.4,Creatine,Cardio,Keto,2.3,7.0,30.0,fast
20695,45.0,M,194.6,98.3,3.0,3.0,213.0,8.0,Beginner,37.8,42.1,16.1,NoUse,Mixed,Vegetarian,1.7,2.0,84.0,fast
20696,53.0,F,168.7,60.9,7.0,10.0,120.0,7.0,Experienced,21.7,22.6,25.1,Protein,Mixed,Omnivore,1.8,5.0,86.0,fast
20697,48.0,F,168.5,67.5,4.0,6.0,138.0,7.0,Beginner,25.4,29.4,20.2,NoUse,Mixed,Vegetarian,4.0,6.0,47.0,medium
20698,50.0,F,165.1,54.2,5.0,3.0,101.0,7.0,Intermediate,18.9,20.7,21.5,NoUse,Mixed,Omnivore,2.5,9.0,61.0,medium
20699,40.0,F,158.2,57.2,6.0,4.0,105.0,9.0,Beginner,22.0,25.6,16.6,Protein,Strength,Omnivore,2.8,1.0,59.0,medium
20700,58.0,M,172.2,67.8,5.0,2.0,142.0,9.0,Beginner,23.0,27.1,16.5,Protein,Cardio,Vegan,2.6,10.0,83.0,medium
20701,34.0,M,163.5,106.4,1.0,8.0,138.0,8.0,Beginner,20.9,24.4,14.8,NoUse,Mixed,Vegan,3.8,10.0,252.0,medium
20702,63.0,F,157.3,72.0,1.0,8.0,149.0,6.0,Intermediate,31.9,34.3,27.2,Protein,Cardio,Omnivore,1.9,10.0,74.0,medium
20703,18.0,M,171.1,65.1,5.0,4.0,129.0,6.0,Beginner,28.4,32.7,13.4,Protein,Cardio,Vegetarian,2.1,5.0,83.0,medium
20704,,F,,,,,117.0,,Experienced,,,,Protein,,Keto,,,,
20705,40.0,F,153.3,60.9,1.0,7.0,111.0,7.0,Intermediate,23.3,25.2,29.9,NoUse,Mixed,Vegetarian,3.1,6.0,48.0,medium
20706,65.0,F,158.1,72.5,3.0,6.0,154.0,8.0,Beginner,32.1,35.8,27.6,Protein,Mixed,Omnivore,1.5,8.0,75.0,medium
20707,44.0,M,187.1,118.5,2.0,3.0,226.0,8.0,Beginner,48.1,52.6,24.6,Protein,Mixed,Vegan,2.6,2.0,71.0,medium
20708,42.0,F,155.5,50.7,6.0,8.0,110.0,7.0,Intermediate,22.0,24.0,22.7,Creatine,Cardio,Vegan,2.7,2.0,78.0,medium
20709,49.0,F,165.7,80.5,7.0,2.0,151.0,9.0,Beginner,24.3,27.8,24.1,Creatine,Mixed,Vegetarian,3.7,5.0,38.0,fast
20710,36.0,M,180.3,81.2,1.0,4.0,150.0,7.0,Beginner,28.8,33.0,18.4,NoUse,Cardio,Vegetarian,3.7,5.0,66.0,fast
20711,41.0,F,175.0,88.0,2.0,5.0,169.0,9.0,Beginner,29.2,33.1,19.2,NoUse,Strength,Keto,2.5,4.0,53.0,medium
20712,20.0,M,184.4,72.8,6.0,5.0,140.0,8.0,Beginner,34.2,38.0,15.6,Creatine,Cardio,Omnivore,2.6,4.0,85.0,medium
20713,,,,,,,,,,,,,NoUse,,,,,,
20714,52.0,M,185.1,72.6,1.0,9.0,135.0,9.0,Beginner,27.9,32.3,11.1,Creatine,Cardio,Omnivore,3.1,5.0,71.0,medium
20715,32.0,F,150.8,49.1,2.0,10.0,94.0,7.0,Beginner,21.3,24.8,28.2,Protein,Cardio,Omnivore,3.3,2.0,44.0,slow
20716,34.0,F,161.4,74.2,6.0,3.0,152.0,8.0,Experienced,30.8,32.1,16.2,NoUse,Cardio,Omnivore,3.5,10.0,44.0,fast
20717,49.0,F,171.0,58.2,4.0,3.0,111.0,6.0,Experienced,21.1,22.3,22.2,Creatine,Strength,Keto,3.4,9.0,89.0,medium
20718,24.0,F,164.3,55.9,2.0,1.0,109.0,6.0,Experienced,24.9,25.4,17.1,NoUse,Strength,Omnivore,2.2,5.0,73.0,medium
20719,36.0,F,162.6,54.4,2.0,3.0,101.0,6.0,Experienced,18.6,19.8,26.1,Pre-workout,Mixed,Vegan,3.0,10.0,45.0,medium
20720,,,,,,,,,,,,,NoUse,,,,,,
20721,22.0,F,158.6,45.8,4.0,8.0,96.0,6.0,Intermediate,14.7,16.5,28.5,NoUse,Strength,Keto,3.9,8.0,65.0,slow
20722,,F,,72.6,,,133.0,,Experienced,,,,NoUse,,Omnivore,,,,
20723,38.0,F,162.4,78.4,1.0,7.0,171.0,6.0,Beginner,33.4,37.9,18.1,Creatine,Mixed,Omnivore,2.8,1.0,31.0,medium
20724,65.0,F,168.9,66.7,2.0,,139.0,,Intermediate,,23.7,28.0,NoUse,Cardio,Vegetarian,1.7,,73.0,medium
20725,65.0,F,179.5,89.4,7.0,4.0,189.0,9.0,Experienced,32.4,33.1,20.5,NoUse,Strength,Omnivore,3.3,8.0,32.0,medium
20726,,,,,,,,,,,,,Creatine,,,,,,
20727,24.0,M,181.3,66.5,2.0,5.0,126.0,9.0,Beginner,20.6,24.9,23.3,NoUse,Strength,Vegetarian,1.6,6.0,68.0,fast
20728,54.0,M,194.4,108.8,5.0,5.0,237.0,7.0,Experienced,52.4,53.3,16.2,Protein,Strength,Keto,2.2,10.0,41.0,medium
20729,40.0,F,166.8,81.7,4.0,10.0,179.0,8.0,Intermediate,30.1,31.8,24.2,NoUse,Strength,Vegetarian,1.7,4.0,77.0,medium
20730,28.0,F,163.2,65.6,2.0,4.0,144.0,6.0,Intermediate,21.0,23.3,24.3,Creatine,Mixed,Vegan,3.4,1.0,72.0,medium
20731,27.0,M,194.9,106.1,6.0,4.0,206.0,8.0,Beginner,,48.6,10.0,NoUse,Mixed,Omnivore,2.9,,79.0,fast
20732,38.0,M,161.1,78.0,,,152.0,,Experienced,,,24.3,Creatine,,Omnivore,,,71.0,
20733,58.0,F,162.2,74.9,3.0,8.0,145.0,9.0,Beginner,27.7,31.4,28.3,Creatine,Strength,Vegetarian,2.5,3.0,34.0,fast
20734,50.0,F,160.3,63.7,6.0,8.0,118.0,9.0,Beginner,24.6,28.9,19.2,NoUse,Cardio,Omnivore,1.5,7.0,61.0,fast
20735,37.0,F,171.4,67.2,6.0,7.0,137.0,7.0,Intermediate,25.3,27.2,17.4,Pre-workout,Cardio,Vegan,2.5,8.0,51.0,fast
20736,50.0,F,150.4,41.7,1.0,4.0,88.0,7.0,Beginner,14.3,18.1,24.4,Pre-workout,Cardio,Vegetarian,2.2,7.0,49.0,fast
20737,,,,,,,,,,,,,Pre-workout,,,,,,
20738,52.0,M,173.9,89.9,5.0,1.0,178.0,9.0,Intermediate,36.0,37.9,20.1,Pre-workout,Strength,Omnivore,1.9,8.0,89.0,medium
20739,51.0,F,152.9,59.4,6.0,3.0,108.0,8.0,Intermediate,22.2,24.3,24.9,Creatine,Mixed,Vegetarian,1.7,3.0,85.0,slow
20740,53.0,M,199.2,93.6,1.0,5.0,182.0,8.0,Intermediate,31.0,33.3,18.3,Protein,Cardio,Omnivore,3.0,4.0,87.0,medium
20741,44.0,M,168.5,87.4,2.0,8.0,163.0,9.0,Intermediate,26.9,29.2,10.6,NoUse,Strength,Omnivore,2.6,9.0,40.0,slow
20742,36.0,F,160.5,55.0,3.0,2.0,111.0,9.0,Beginner,23.5,27.4,16.2,NoUse,Mixed,Vegan,1.6,8.0,53.0,medium
20743,60.0,F,156.2,52.8,6.0,5.0,110.0,9.0,Beginner,20.6,24.2,15.6,NoUse,Strength,Vegan,3.1,1.0,36.0,medium
20744,22.0,M,186.5,72.8,7.0,9.0,142.0,9.0,Intermediate,31.6,33.7,24.8,NoUse,Cardio,Omnivore,3.3,5.0,55.0,medium
20745,46.0,F,173.5,74.1,4.0,6.0,158.0,6.0,Intermediate,27.7,29.3,15.0,Pre-workout,Mixed,Keto,1.7,9.0,39.0,medium
20746,27.0,M,194.4,91.9,2.0,4.0,193.0,6.0,Intermediate,29.1,31.2,15.0,Pre-workout,Strength,Omnivore,3.9,2.0,46.0,medium
20747,57.0,M,172.4,96.0,1.0,4.0,185.0,6.0,Beginner,31.3,35.2,19.4,NoUse,Strength,Omnivore,3.3,9.0,36.0,medium
20748,,,,,,,,,,,,,Protein,,,,,,
20749,46.0,F,169.9,56.4,4.0,8.0,110.0,9.0,Beginner,24.8,29.2,24.8,Creatine,Cardio,Omnivore,3.5,9.0,67.0,medium
20750,22.0,F,168.9,56.8,4.0,2.0,118.0,6.0,Intermediate,20.4,22.7,20.1,Creatine,Mixed,Vegan,3.0,3.0,41.0,slow
20751,29.0,M,188.6,88.3,4.0,7.0,189.0,7.0,Beginner,40.0,44.5,13.2,Protein,Cardio,Keto,3.3,7.0,73.0,medium
20752,30.0,M,190.8,104.5,7.0,2.0,212.0,7.0,Beginner,41.5,45.5,14.7,Creatine,Mixed,Vegetarian,3.8,10.0,82.0,slow
20753,39.0,M,163.9,67.5,2.0,4.0,129.0,7.0,Intermediate,27.8,30.0,13.0,NoUse,Cardio,Vegetarian,2.1,6.0,67.0,slow
20754,57.0,F,155.0,53.3,5.0,1.0,101.0,9.0,Beginner,23.5,28.0,24.4,NoUse,Strength,Vegetarian,1.6,7.0,34.0,fast
20755,32.0,M,189.4,79.3,6.0,7.0,145.0,8.0,Experienced,39.0,40.0,22.0,NoUse,Mixed,Keto,2.1,7.0,51.0,medium
20756,30.0,F,164.3,59.5,4.0,5.0,110.0,8.0,Experienced,24.7,25.6,16.7,NoUse,Strength,Omnivore,2.7,8.0,49.0,medium
20757,18.0,F,162.8,62.7,5.0,3.0,135.0,9.0,Beginner,25.0,29.5,22.3,Pre-workout,Cardio,Omnivore,2.7,8.0,69.0,slow
20758,55.0,M,178.2,110.4,5.0,9.0,204.0,7.0,Experienced,43.7,44.3,19.4,NoUse,Mixed,Omnivore,2.3,4.0,56.0,medium
20759,60.0,F,161.2,72.9,7.0,9.0,145.0,7.0,Beginner,23.5,27.3,17.0,Pre-workout,Cardio,Vegan,1.9,10.0,36.0,slow
20760,,M,,107.5,,,196.0,,Intermediate,,,,Creatine,,Vegetarian,,,,
20761,18.0,F,159.7,63.0,2.0,10.0,115.0,9.0,Beginner,24.2,28.2,28.1,NoUse,Strength,Omnivore,2.7,2.0,57.0,slow
20762,28.0,F,169.1,63.8,4.0,5.0,125.0,7.0,Experienced,19.8,21.0,21.2,NoUse,Strength,Vegan,2.6,2.0,61.0,fast
20763,60.0,M,168.1,92.8,3.0,4.0,170.0,7.0,Experienced,39.5,40.4,17.4,Creatine,Mixed,Omnivore,2.5,6.0,88.0,medium
20764,57.0,F,172.7,66.1,1.0,4.0,142.0,6.0,Beginner,23.1,27.3,21.0,NoUse,Mixed,Vegan,3.2,1.0,48.0,medium
20765,39.0,M,191.3,105.7,7.0,2.0,194.0,9.0,Beginner,49.3,52.8,13.6,NoUse,Strength,Vegetarian,2.4,7.0,62.0,medium
20766,,,,,,,,,,,,,NoUse,,,,,,
20767,61.0,M,174.8,96.7,6.0,7.0,207.0,6.0,Experienced,37.0,38.0,18.7,Protein,Cardio,Vegetarian,1.8,2.0,89.0,slow
20768,23.0,M,160.6,71.5,2.0,7.0,140.0,8.0,Intermediate,28.1,29.8,16.7,NoUse,Mixed,Omnivore,2.8,7.0,69.0,fast
20769,45.0,F,153.6,67.8,2.0,1.0,125.0,6.0,Intermediate,25.7,27.9,16.2,NoUse,Cardio,Omnivore,2.2,10.0,69.0,fast
20770,48.0,F,152.4,57.7,5.0,,106.0,,Beginner,,,22.0,NoUse,Cardio,Vegan,,,36.0,
20771,25.0,M,160.4,57.8,1.0,9.0,126.0,6.0,Experienced,24.6,25.8,21.4,Creatine,Mixed,Omnivore,2.3,10.0,82.0,slow
20772,22.0,M,188.9,124.5,,,255.0,,Experienced,,,,NoUse,,Omnivore,,,54.0,
20773,59.0,M,198.2,108.1,1.0,8.0,198.0,9.0,Beginner,32.9,36.7,21.1,NoUse,Strength,Keto,3.1,10.0,78.0,slow
20774,65.0,M,160.4,61.1,2.0,7.0,125.0,9.0,Beginner,24.5,29.0,17.1,Creatine,Cardio,Omnivore,3.7,6.0,33.0,medium
20775,61.0,F,153.4,51.7,5.0,8.0,94.0,9.0,Beginner,21.4,25.5,25.1,Creatine,Strength,Omnivore,3.7,3.0,41.0,medium
20776,34.0,F,175.8,60.1,7.0,9.0,120.0,7.0,Intermediate,18.5,20.5,20.6,NoUse,Mixed,Omnivore,3.7,1.0,35.0,fast
20777,55.0,F,170.7,55.0,7.0,5.0,118.0,7.0,Intermediate,19.2,21.1,24.7,NoUse,Cardio,Vegan,1.8,2.0,36.0,medium
20778,,,,,,,,,,,,,NoUse,,,,,,
20779,27.0,F,179.8,95.1,4.0,3.0,185.0,6.0,Intermediate,29.5,31.7,20.2,Protein,Strength,Keto,1.8,3.0,32.0,medium
20780,37.0,M,182.9,73.1,4.0,9.0,138.0,7.0,Intermediate,23.3,25.6,17.8,Creatine,Cardio,Vegan,3.8,2.0,82.0,fast
20781,31.0,M,186.8,117.0,6.0,10.0,227.0,6.0,Intermediate,51.8,53.6,24.5,NoUse,Mixed,Vegetarian,3.0,2.0,78.0,medium
20782,31.0,F,169.6,79.3,2.0,5.0,171.0,6.0,Intermediate,26.2,28.2,20.4,Protein,Cardio,Vegetarian,3.9,8.0,51.0,medium
20783,43.0,F,156.7,68.0,2.0,9.0,131.0,7.0,Intermediate,26.9,29.3,19.0,Creatine,Mixed,Omnivore,1.7,4.0,63.0,fast
20784,46.0,M,179.5,98.8,1.0,2.0,192.0,8.0,Intermediate,37.5,39.4,20.1,NoUse,Strength,Vegetarian,2.0,3.0,39.0,medium
20785,44.0,F,156.5,61.5,5.0,6.0,130.0,7.0,Intermediate,27.6,29.7,17.0,Protein,Cardio,Omnivore,3.5,3.0,79.0,medium
20786,42.0,F,165.3,53.2,1.0,4.0,97.0,9.0,Intermediate,17.6,19.3,16.3,NoUse,Strength,Omnivore,2.0,5.0,84.0,slow
20787,33.0,M,161.2,74.4,6.0,4.0,152.0,9.0,Experienced,25.6,26.8,19.6,NoUse,Strength,Vegetarian,1.6,4.0,78.0,medium
20788,53.0,F,161.5,58.0,1.0,6.0,105.0,9.0,Beginner,22.3,26.0,19.8,NoUse,Cardio,Vegan,2.7,10.0,88.0,medium
20789,51.0,F,161.2,50.1,3.0,6.0,90.0,9.0,Intermediate,22.1,24.2,21.3,Creatine,Mixed,Vegan,2.9,1.0,76.0,medium
20790,33.0,F,158.7,69.6,3.0,4.0,135.0,8.0,Intermediate,25.3,26.9,23.3,NoUse,Cardio,Keto,2.5,4.0,60.0,medium
20791,50.0,F,152.4,57.0,6.0,7.0,107.0,9.0,Intermediate,25.5,27.6,17.5,NoUse,Mixed,Omnivore,3.8,5.0,83.0,fast
20792,20.0,M,190.8,113.5,4.0,,208.0,,Intermediate,,,13.9,Protein,Strength,Vegan,2.2,,43.0,slow
20793,40.0,F,162.6,62.8,5.0,5.0,132.0,6.0,Beginner,23.8,27.7,23.5,NoUse,Mixed,Omnivore,3.8,7.0,46.0,medium
20794,28.0,F,174.4,74.9,5.0,2.0,156.0,7.0,Intermediate,22.7,24.9,25.3,Creatine,Mixed,Vegetarian,1.8,2.0,37.0,slow
20795,65.0,M,193.4,114.8,4.0,10.0,247.0,7.0,Experienced,43.6,44.4,17.7,Protein,Strength,Omnivore,2.7,3.0,55.0,fast
20796,35.0,M,168.5,67.3,5.0,4.0,127.0,6.0,Intermediate,26.3,28.5,23.3,NoUse,Strength,Omnivore,3.7,9.0,53.0,fast
20797,,,,,,,,,,,,,NoUse,,,,,,
20798,58.0,F,171.6,67.9,3.0,4.0,149.0,8.0,Beginner,28.8,33.0,19.8,NoUse,Strength,Omnivore,2.4,10.0,53.0,fast
20799,61.0,M,180.0,99.2,3.0,7.0,198.0,8.0,Beginner,37.1,41.3,13.6,Protein,Strength,Omnivore,2.7,2.0,79.0,fast
20800,,,,,,,188.0,,,,,,Creatine,,,,,,
20801,22.0,F,167.1,73.8,1.0,1.0,135.0,9.0,Experienced,26.1,27.3,19.4,NoUse,Cardio,Omnivore,2.4,2.0,65.0,slow
20802,41.0,M,,70.8,,,151.0,,Intermediate,,,,NoUse,,Vegetarian,,,70.0,
20803,46.0,F,173.6,87.9,6.0,1.0,175.0,7.0,Intermediate,29.4,31.4,23.0,Protein,Mixed,Vegetarian,3.5,5.0,40.0,medium
20804,46.0,F,153.7,64.8,4.0,3.0,125.0,9.0,Beginner,20.5,24.3,28.4,NoUse,Mixed,Vegetarian,3.1,3.0,43.0,fast
20805,,,,,,,,,,,,,Protein,,,,,,
20806,57.0,M,163.4,66.4,5.0,7.0,134.0,9.0,Experienced,22.7,24.1,18.0,Pre-workout,Mixed,Omnivore,2.2,4.0,89.0,slow
20807,20.0,F,157.8,70.0,6.0,2.0,153.0,9.0,Beginner,31.3,35.4,23.5,Protein,Cardio,Omnivore,2.6,6.0,56.0,medium
20808,19.0,M,168.5,89.5,2.0,8.0,178.0,6.0,Intermediate,32.1,34.4,16.4,NoUse,Strength,Vegetarian,3.9,4.0,71.0,fast
20809,42.0,M,182.7,89.4,5.0,8.0,194.0,6.0,Intermediate,43.6,45.2,11.0,Protein,Mixed,Omnivore,3.0,5.0,65.0,slow
20810,36.0,F,175.3,62.6,6.0,9.0,125.0,6.0,Beginner,23.4,27.4,20.4,Protein,Strength,Omnivore,2.6,5.0,44.0,fast
20811,57.0,F,154.0,47.7,4.0,1.0,95.0,6.0,Beginner,17.9,21.5,25.0,Pre-workout,Mixed,Vegan,2.7,8.0,79.0,slow
20812,19.0,M,190.7,99.4,2.0,10.0,181.0,7.0,Intermediate,47.7,49.9,20.1,NoUse,Mixed,Omnivore,2.1,9.0,83.0,medium
20813,36.0,F,154.3,65.2,7.0,8.0,140.0,6.0,Intermediate,20.0,21.9,15.3,NoUse,Cardio,Omnivore,1.8,7.0,37.0,medium
20814,18.0,M,167.6,86.3,6.0,9.0,187.0,8.0,Beginner,41.2,45.0,24.8,Protein,Cardio,Omnivore,3.7,2.0,62.0,fast
20815,44.0,M,196.7,106.0,3.0,7.0,191.0,6.0,Intermediate,48.5,50.4,16.4,Protein,Mixed,Vegetarian,2.4,3.0,60.0,medium
20816,62.0,M,160.4,59.3,3.0,8.0,108.0,9.0,Experienced,24.7,25.9,18.3,Creatine,Mixed,Vegan,3.1,4.0,38.0,medium
20817,52.0,M,167.9,66.5,2.0,8.0,129.0,9.0,Experienced,28.8,29.4,11.4,Creatine,Mixed,Vegan,3.6,9.0,36.0,medium
20818,58.0,M,168.6,59.3,3.0,10.0,112.0,7.0,Intermediate,27.6,30.0,21.9,Protein,Mixed,Omnivore,2.8,8.0,69.0,medium
20819,22.0,M,171.3,66.5,3.0,2.0,129.0,8.0,Experienced,25.1,26.3,22.7,NoUse,Strength,Vegetarian,3.8,5.0,42.0,fast
20820,55.0,F,160.9,47.0,7.0,9.0,88.0,9.0,Beginner,14.1,18.1,23.7,Creatine,Strength,Vegan,3.6,1.0,77.0,fast
20821,,,,,,,170.0,,,,,,Protein,,,,,,
20822,34.0,M,178.7,92.0,6.0,4.0,166.0,8.0,Experienced,,32.6,23.2,Protein,Strength,Vegetarian,2.4,,60.0,fast
20823,,,,,,,168.0,,,,,,NoUse,,,,,,
20824,65.0,F,168.7,77.3,3.0,7.0,145.0,9.0,Beginner,26.0,29.9,18.1,NoUse,Mixed,Vegan,2.0,8.0,49.0,fast
20825,48.0,M,194.7,89.8,4.0,5.0,182.0,7.0,Intermediate,33.4,35.8,11.7,NoUse,Strength,Vegan,3.7,3.0,40.0,fast
20826,65.0,M,171.9,90.5,2.0,10.0,186.0,7.0,Intermediate,33.8,35.6,22.4,NoUse,Cardio,Vegan,1.9,8.0,59.0,medium
20827,39.0,M,181.9,66.8,2.0,6.0,129.0,9.0,Beginner,25.2,29.1,21.2,NoUse,Mixed,Vegan,2.4,6.0,63.0,slow
20828,28.0,F,161.1,77.4,1.0,4.0,156.0,6.0,Beginner,30.9,35.2,19.6,NoUse,Cardio,Vegan,3.3,3.0,72.0,medium
20829,51.0,M,161.6,76.3,5.0,2.0,153.0,6.0,Intermediate,31.1,33.3,15.7,NoUse,Cardio,Vegan,1.8,2.0,39.0,fast
20830,32.0,M,192.8,81.0,7.0,2.0,149.0,6.0,Intermediate,29.5,31.3,24.7,NoUse,Strength,Omnivore,3.6,2.0,45.0,fast
20831,,,,,,,,,,,,,Creatine,,,,,,
20832,55.0,F,150.1,66.0,1.0,3.0,141.0,9.0,Beginner,26.9,30.4,27.3,Creatine,Strength,Omnivore,3.6,6.0,41.0,medium
20833,49.0,F,157.5,69.9,5.0,5.0,152.0,7.0,Intermediate,24.7,26.2,20.6,NoUse,Strength,Omnivore,2.6,4.0,48.0,fast
20834,,,,,,,133.0,,,,,,NoUse,,,,,,
20835,48.0,F,174.3,69.1,6.0,7.0,130.0,9.0,Beginner,29.4,33.5,19.3,NoUse,Strength,Vegan,3.9,6.0,73.0,fast
20836,54.0,M,190.4,118.9,7.0,,243.0,,Beginner,,62.7,18.8,Creatine,Mixed,Omnivore,3.6,,76.0,slow
20837,61.0,F,161.9,75.5,2.0,6.0,148.0,6.0,Beginner,27.0,31.2,15.0,NoUse,Mixed,Omnivore,2.3,8.0,55.0,fast
20838,45.0,F,154.7,69.3,1.0,4.0,128.0,9.0,Intermediate,28.9,30.5,29.8,Creatine,Mixed,Omnivore,3.7,5.0,68.0,medium
20839,48.0,M,175.4,105.3,7.0,2.0,193.0,9.0,Beginner,34.2,38.0,11.8,NoUse,Mixed,Omnivore,4.0,6.0,71.0,medium
20840,23.0,M,192.4,101.8,4.0,10.0,218.0,7.0,Beginner,40.9,45.3,12.4,Creatine,Mixed,Vegan,1.8,6.0,51.0,fast
20841,31.0,F,163.6,75.8,3.0,10.0,153.0,8.0,Intermediate,33.1,35.5,27.1,Pre-workout,Strength,Omnivore,3.6,5.0,43.0,medium
20842,40.0,M,164.6,68.3,4.0,9.0,132.0,9.0,Intermediate,26.6,28.3,10.9,NoUse,Cardio,Vegan,2.8,1.0,74.0,medium
20843,,,,,,,,,,,,,Protein,,,,,,
20844,42.0,F,160.0,56.8,6.0,2.0,120.0,8.0,Beginner,21.4,25.1,29.1,Creatine,Cardio,Omnivore,2.0,6.0,56.0,medium
20845,56.0,M,165.9,80.2,1.0,1.0,160.0,6.0,Beginner,37.1,40.9,17.4,Protein,Mixed,Omnivore,2.7,8.0,68.0,fast
20846,19.0,M,189.8,97.4,2.0,6.0,185.0,8.0,Intermediate,41.3,43.2,20.3,NoUse,Cardio,Omnivore,3.0,1.0,39.0,slow
20847,55.0,F,158.4,72.0,4.0,7.0,137.0,6.0,Beginner,25.1,28.9,26.4,Protein,Cardio,Omnivore,3.2,5.0,43.0,medium
20848,58.0,M,195.1,79.9,,,150.0,,Beginner,,,19.9,Protein,,Keto,,,78.0,
20849,56.0,M,184.7,116.8,7.0,5.0,234.0,6.0,Experienced,38.2,39.5,19.7,NoUse,Mixed,Omnivore,1.7,1.0,41.0,slow
20850,51.0,M,175.7,83.1,2.0,7.0,164.0,7.0,Experienced,36.5,37.2,10.1,NoUse,Cardio,Vegetarian,2.4,8.0,76.0,medium
20851,57.0,F,168.3,67.3,7.0,5.0,133.0,6.0,Intermediate,28.5,30.1,15.3,Protein,Mixed,Vegan,1.5,3.0,74.0,medium
20852,60.0,M,171.8,95.7,3.0,7.0,193.0,6.0,Experienced,43.8,45.1,20.9,Pre-workout,Cardio,Omnivore,2.2,4.0,33.0,medium
